name,len,ttl(32),ttl(64),ttl(128),ttl(255),id(new),id(overlap),off(single),off(frag),sum(new),sum(overlap),ICMP,IGMP,TCP,UDP
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-after-orthopet.net-first-run,863.2848101,0,0,1,0,1,0,0.320675105,0.679324895,0.919831224,0.080168776,0,0,1,0
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-after-orthopet.net-second-run,849.7386139,0,0,1,0,1,0,0.326732673,0.673267327,0.914851485,0.085148515,0,0,1,0
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-after-orthopet.net-third-run,870.6257928,0,0,1,0,1,0,0.312896406,0.687103594,0.915433404,0.084566596,0,0,1,0
EITest-Neutrino-EK-sends-CrypMIC-after-callkarl.ca,826.9175439,0,0,1,0,1,0,0.340350877,0.659649123,0.915789474,0.084210526,0,0,1,0
EITest-Neutrino-EK-sends-CrypMIC-after-carolinagodiva.org,856.8508287,0,0,1,0,1,0,0.334254144,0.665745856,0.915745856,0.084254144,0,0,1,0
EITest-Neutrino-EK-sends-CrypMIC-after-nurseryrhymedaycare.ca,876.9190405,0,0,1,0,1,0,0.322338831,0.677661169,0.917541229,0.082458771,0,0,1,0
EITest-Neutrino-EK-sends-CrypMIC-after-redwood-inc.com,918.9229619,0,0,1,0,1,0,0.319371728,0.680628272,0.937172775,0.062827225,0,0,1,0
Magnitude-EK-sends-Cerber-first-run,967.3234165,0,0,1,0,1,0,0.319577735,0.680422265,0.981765835,0.018234165,0,0,0.994241843,0.005758157
Magnitude-EK-sends-Cerber-second-run,883.3987511,0,0,1,0,1,0,0.339875112,0.660124888,0.848349688,0.151650312,0,0,0.994647636,0.005352364
pseudoDarkleech-Neutrino-EK-sends-CrypMIC,907.4715569,0,0,1,0,1,0,0.30988024,0.69011976,0.907185629,0.092814371,0,0,1,0
Magnitude-EK-sends-Cerber-from-Threatglass-post,255.7573358,0,0.165812762,0.834187238,0,0.993479273,0.006520727,0.282254308,0.717745692,0.814159292,0.185840708,0,0,0.279925477,0.720074523
EITest-Neutrino-EK-sends-CrypMIC-after-findautosalvageyards.com,903.5642257,0,0,1,0,1,0,0.30972389,0.69027611,0.890756303,0.109243697,0,0,1,0
Magnitude-EK-sends-Cerber,445.5928412,0,0,1,0,0.710290828,0.289709172,0.128635347,0.871364653,0.8098434,0.1901566,0,0,0.423191648,0.576808352
Locky-malspam-traffic,834.1994048,0,0,1,0,1,0,0.398809524,0.601190476,0.925595238,0.074404762,0,0,1,0
Magnitude-EK-sends-Cerber,881.8197531,0,0,1,0,0.866666667,0.133333333,0.330864198,0.669135802,0.877777778,0.122222222,0,0,0.992592593,0.007407407
EITest-Neutrino-EK-sends-CrypMIC,858.9613821,0,0,1,0,1,0,0.325203252,0.674796748,0.947154472,0.052845528,0,0,1,0
pseudoDarkleech-Neutrino-EK-sends-CrypMIC,871.7010309,0,0,1,0,1,0,0.329896907,0.670103093,0.931958763,0.068041237,0,0,1,0
boleto-malspam-traffic,781.8072092,0,0,1,0,0.982523211,0.017476789,0.317859093,0.682140907,0.802293829,0.197706171,0,0,0.951938831,0.048061169
boleto-malspam-infection-traffic,753.3553276,0.016553975,0.009792492,0.973653532,0,0.908603404,0.091396596,0.308230357,0.691769643,0.855677314,0.144322686,0.009559338,0,0.873397062,0.1170436
boleto-malspam-infection-traffic,714.9575305,0.026740071,0,0.973259929,0,0.930790405,0.069209595,0.300825796,0.699174204,0.846637829,0.153362171,0.018482108,0,0.820290995,0.161226897
EITest-Rig-EK-sends-possible-Vawtrak-after-agreen.com.tr,695.6377585,0,0,1,0,1,0,0.41227485,0.58772515,0.911274183,0.088725817,0,0,0.987991995,0.012008005
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-after-agreen.com.tr,903.68107,0,0,1,0,1,0,0.308641975,0.691358025,0.930041152,0.069958848,0,0,1,0
Afraidgate-Neutrino-EK-sends-Locky,882.0706402,0,0,1,0,1,0,0.322295806,0.677704194,0.93598234,0.06401766,0,0,1,0
boleto-malspam-infection-traffic,700.2214149,0.026003824,0.029827916,0.94416826,0,0.985086042,0.014913958,0.337284895,0.662715105,0.870363289,0.129636711,0.00917782,0,0.827533461,0.163288719
EITest-Rig-EK-sends-Gootkit,792.9224599,0,0,1,0,1,0,0.344919786,0.655080214,0.986631016,0.013368984,0.013368984,0,0.962566845,0.024064171
pseudoDarkleech-Neutrino-EK-sends-CrypMIC,905.4222222,0,0,1,0,1,0,0.306666667,0.693333333,0.906666667,0.093333333,0,0,1,0
EITest-Rig-EK,731.2833333,0,0,1,0,1,0,0.480630631,0.519369369,0.982657658,0.017342342,0,0,0.998198198,0.001801802
boleto-malspam-infection-traffic,699.9302419,0.02016129,0,0.97983871,0,0.668951613,0.331048387,0.324193548,0.675806452,0.908064516,0.091935484,0,0,0.852822581,0.147177419
EITest-Rig-EK-sends-Gootkit,798.97343,0,0,1,0,1,0,0.355072464,0.644927536,0.985507246,0.014492754,0,0,0.97826087,0.02173913
boleto-malspam-infection-traffic,666.5369844,0.022403983,0.031294452,0.946301565,0,0.997866287,0.002133713,0.33997155,0.66002845,0.867709815,0.132290185,0.006045519,0,0.795519203,0.198435277
pseudoDarkleech-Neutrino-EK-sends-CrypMIC,841.9707904,0,0,1,0,1,0,0.355670103,0.644329897,0.974226804,0.025773196,0,0,1,0
EITest-Rig-EK,738.8373557,0,0,1,0,1,0,0.426023085,0.573976915,0.986358867,0.013641133,0,0,0.995802728,0.004197272
pseudoDarkleech-Neutrino-EK-sends-CrypMIC,876.1298969,0,0,1,0,1,0,0.307216495,0.692783505,0.940206186,0.059793814,0,0,1,0
boleto-malspam-infection-traffic,745.8090215,0.036013096,0,0.963986904,0,0.947981084,0.052018916,0.371407785,0.628592215,0.969079665,0.030920335,0.008730447,0,0.778464896,0.212804656
EITest-Rig-EK-sends-CryptFile2,791.3341523,0,0,1,0,1,0,0.383292383,0.616707617,0.970515971,0.029484029,0,0,1,0
Rig-EK-sends-Graybird-first-run,617.8898129,0,0,1,0,0.908523909,0.091476091,0.40956341,0.59043659,0.907484407,0.092515593,0,0,1,0
Rig-EK-sends-Graybird-second-run,511.3761404,0,0.149473684,0.850526316,0,0.995087719,0.004912281,0.996491228,0.003508772,0.969824561,0.030175439,0,0,1,0
Rig-EK-sends-Graybird-third-run,783.9328767,0,0,1,0,1,0,0.38630137,0.61369863,0.935616438,0.064383562,0,0,1,0
Afraidgate-Neutrino-EK-sends-Locky-ransomware,867.5812808,0,0,1,0,1,0,0.337438424,0.662561576,0.926108374,0.073891626,0,0,1,0
EITest-Rig-EK-traffic,890.3005181,0,0,1,0,1,0,0.35492228,0.64507772,0.909326425,0.090673575,0,0,1,0
post-infection-traffic-from-EITest-Rig-EK-payload,306.3333333,0,0.377777778,0.622222222,0,0.977777778,0.022222222,0.777777778,0.222222222,0.977777778,0.022222222,0,0,1,0
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,801.971519,0,0,1,0,1,0,0.386075949,0.613924051,0.946202532,0.053797468,0,0,1,0
Rig-EK-first-run,899.527897,0,0,1,0,1,0,0.321888412,0.678111588,0.939914163,0.060085837,0,0,1,0
Rig-EK-second-run,682.7673797,0,0.489304813,0.510695187,0,0.997326203,0.002673797,1,0,0.946524064,0.053475936,0,0,1,0
EITest-Neutrino-EK-sends-CrypMIC,830.8196393,0,0,1,0,1,0,0.322645291,0.677354709,0.937875752,0.062124248,0,0,1,0
EITest-Rig-EK-sends-CryptFile2-ransomware,739.8052805,0,0,1,0,0.99669967,0.00330033,0.399339934,0.600660066,0.99339934,0.00660066,0,0,1,0
EITest-Rig-EK-sends-Vawtrak,710.7824377,0,0,1,0,1,0,0.394495413,0.605504587,0.969855832,0.030144168,0,0,1,0
EITest-Rig-EK,648.7127758,0,0,1,0,1,0,0.38306824,0.61693176,0.915751668,0.084248332,0,0,0.995484864,0.004515136
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,840.3412844,0,0,1,0,1,0,0.344954128,0.655045872,0.948623853,0.051376147,0,0,1,0
EITest-Rig-EK-sends-Bart-ransomware,889.6696113,0,0,1,0,1,0,0.348056537,0.651943463,0.893992933,0.106007067,0,0,1,0
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,851.7306452,0,0,1,0,1,0,0.330645161,0.669354839,0.932258065,0.067741935,0,0,1,0
Guide-for-Pokemon-Go-app-traffic,710.6434471,0.001927313,0.998072687,0,0,0.997797357,0.002202643,0.993942731,0.006057269,0.918502203,0.081497797,0,0,1,0
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,913.979927,0,0,1,0,1,0,0.297445255,0.702554745,0.921532847,0.078467153,0,0,1,0
pseudoDarkleech-Neutrino-EK-after-scrubcaptain.ca,813.5414141,0,0,1,0,1,0,0.349494949,0.650505051,0.939393939,0.060606061,0,0,1,0
pseudoDarkleech-Neutrino-EK-after-stleslieville.com,839.610989,0,0,1,0,0.903296703,0.096703297,0.323076923,0.676923077,0.947252747,0.052747253,0,0,1,0
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,881.0250896,0,0,1,0,1,0,0.32078853,0.67921147,0.931899642,0.068100358,0,0,1,0
EITest-Rig-EK-traffic,687.3311547,0,0,1,0,0.997821351,0.002178649,0.492374728,0.507625272,0.980392157,0.019607843,0,0,1,0
malspam-traffic,912.7895699,0,0,1,0,0.682478591,0.317521409,0.345905898,0.654094102,0.861733859,0.138266141,0,0,0.999230251,0.000769749
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-ransomware,872.9298969,0,0,1,0,0.888659794,0.111340206,0.317525773,0.682474227,0.93814433,0.06185567,0,0,1,0
EITest-Rig-EK-sends-Vawtrak,808.2537313,0,0,1,0,1,0,0.36380597,0.63619403,0.878731343,0.121268657,0,0,1,0
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-1-of-2,867.4412297,0,0,1,0,1,0,0.330922242,0.669077758,0.918625678,0.081374322,0,0,1,0
pseudoDarkleech-Neutrino-EK-sends-CrypMIC-2-of-2,858.8745763,0,0,1,0,1,0,0.330508475,0.669491525,0.923728814,0.076271186,0,0,1,0
EITest-Rig-EK-first-example,883.6133333,0,0,1,0,1,0,0.348888889,0.651111111,0.948888889,0.051111111,0,0,1,0
EITest-Rig-EK-second-example,630.1322314,0,0,1,0,1,0,0.446280992,0.553719008,0.991735537,0.008264463,0,0,1,0
post-infection-traffic-from-first-Rig-EK-payload,99.45454545,0,0,1,0,1,0,0.545454545,0.454545455,0.909090909,0.090909091,0,0,1,0
EITest-Rig-EK-sends-Bart-ransomware,855.25,0,0,1,0,0.992647059,0.007352941,0.352941176,0.647058824,0.963235294,0.036764706,0,0,1,0
pseudoDarkleech-Rig-EK-first-example,801.7318952,0,0.583975347,0.416024653,0,0.99229584,0.00770416,1,0,0.986132512,0.013867488,0,0,1,0
pseudoDarkleech-Rig-EK-second-example,756.8076923,0,0,1,0,1,0,0.384615385,0.615384615,1,0,0,0,1,0
pseudoDarkleech-Rig-EK-third-example,725.4824561,0,0.622807018,0.377192982,0,0.99122807,0.00877193,1,0,1,0,0,0,1,0
EITest-Rig-EK-first-example,786.930605,0,0,1,0,1,0,0.380782918,0.619217082,0.987544484,0.012455516,0,0,1,0
EITest-Rig-EK-second-example,695.3555382,0,0.517472699,0.470358814,0.012168487,0.819032761,0.180967239,0.998283931,0.001716069,0.884555382,0.115444618,0,0,0.996567863,0.003432137
pseudoDarkleech-Rig-EK-first-example,715.8255814,0,0,1,0,1,0,0.418604651,0.581395349,0.988372093,0.011627907,0,0,1,0
pseudoDarkleech-Rig-EK-second-example,751.7032967,0,0,1,0,1,0,0.406593407,0.593406593,0.989010989,0.010989011,0,0,1,0
EITest-Rig-EK-first-example,918.2596651,0,0,1,0,1,0,0.336986301,0.663013699,0.676407915,0.323592085,0,0,1,0
EITest-Rig-EK-second-example,744.4378882,0,0.543478261,0.381987578,0.074534161,0.98757764,0.01242236,1,0,0.97826087,0.02173913,0,0,1,0
EK-data-dump,783.3183333,0,0.527777778,0.472222222,0,0.925833333,0.074166667,0.997777778,0.002222222,0.924166667,0.075833333,0,0,1,0
pseudoDarkleech-Rig-EK-first-example,743.8488372,0,0,1,0,1,0,0.38372093,0.61627907,0.988372093,0.011627907,0,0,1,0
pseudoDarkleech-Rig-EK-second-example,865.8360129,0,0.336012862,0.663987138,0,0.995176849,0.004823151,1,0,0.950160772,0.049839228,0,0,1,0
EITest-Rig-EK-sends-CryptFile2-ransomware,770.7851563,0,0,1,0,0.9921875,0.0078125,0.37890625,0.62109375,0.91796875,0.08203125,0,0,1,0
pseudoDarkleech-Rig-EK-sends-CrypMIC-ransomware,883.4935065,0,0,1,0,0.719480519,0.280519481,0.306493506,0.693506494,0.937662338,0.062337662,0,0,1,0
boleto-malspam-infection-traffic,826.9257902,0.001832341,0,0.998167659,0,0.708199725,0.291800275,0.320659643,0.679340357,0.921209345,0.078790655,0,0,0.952359139,0.047640861
EITest-Rig-EK-sends-CryptFile2-after-germansuppliesinc.com,704.940678,0,0,1,0,1,0,0.398305085,0.601694915,0.987288136,0.012711864,0,0,1,0
EITest-Rig-EK-sends-Vawtrak-after-imr-racing.com,597.8372804,0,0.48433919,0.51566081,0,0.987012987,0.012987013,0.994652406,0.005347594,0.989304813,0.010695187,0,0,0.989304813,0.010695187
Afraidgate-Neutrino-EK-sends-Locky,780.9390863,0,0,1,0,0.994923858,0.005076142,0.395939086,0.604060914,0.989847716,0.010152284,0,0,1,0
pseudoDarkleech-Rig-EK-sends-CrypMIC-ransomware,856.0133929,0,0,1,0,1,0,0.330357143,0.669642857,0.926339286,0.073660714,0,0,1,0
pseudoDarkleech-Rig-EK-sends-CrypMIC-first-run,779.143167,0,0,1,0,0.969631236,0.030368764,0.355748373,0.644251627,0.967462039,0.032537961,0,0,1,0
pseudoDarkleech-Rig-EK-sends-CrypMIC-second-run,723.7169811,0,0,1,0,1,0,0.381132075,0.618867925,0.969811321,0.030188679,0,0,1,0
traffic-from-Brazilian-malspam,434.0206897,0,0,1,0,1,0,0.475862069,0.524137931,0.979310345,0.020689655,0,0,0.944827586,0.055172414
Afraidgate-Neutrino-EK-sends-Locky,705.7114094,0,0,1,0,0.990604027,0.009395973,0.467114094,0.532885906,0.973154362,0.026845638,0,0,1,0
EITest-Rig-EK,385.54039,0,0,1,0,1,0,0.168523677,0.831476323,0.986072423,0.013927577,0,0,0.440111421,0.559888579
pseudoDarkleech-Rig-EK-sends-CrypMIC,798.7752381,0,0,1,0,0.687619048,0.312380952,0.363809524,0.636190476,0.95047619,0.04952381,0,0,1,0
Afraidgate-Rig-EK-sends-Locky-ransomware,734.7710526,0,0,1,0,1,0,0.415789474,0.584210526,0.984210526,0.015789474,0,0,1,0
EITest-Rig-EK-sends-Cerber-after-agers.es,200.7488348,0,0,1,0,1,0,0.077162092,0.922837908,0.858104609,0.141895391,0,0,0.204557224,0.795442776
EITest-Rig-EK-sends-CryptFile2-after-beyondproxy.com,665.0514019,0,0,1,0,0.957943925,0.042056075,0.406542056,0.593457944,0.976635514,0.023364486,0,0,1,0
EITest-Rig-EK-sends-CryptFile2-after-orfab.com,686.0917431,0,0,1,0,1,0,0.408256881,0.591743119,1,0,0,0,1,0
EITest-Rig-EK-sends-Ursnif-after-889yoga.com,826.2861111,0,0,1,0,1,0,0.372222222,0.627777778,0.913888889,0.086111111,0,0,1,0
pseudoDarkleech-Rig-EK-sends-CrypMIC-ransomware,849.6453901,0,0,1,0,0.787234043,0.212765957,0.304964539,0.695035461,0.947990544,0.052009456,0,0,1,0
EITest-Rig-EK-1st-run,760.4981818,0,0,1,0,0.992727273,0.007272727,0.385454545,0.614545455,0.996363636,0.003636364,0,0,1,0
EITest-Rig-EK-2nd-run,225.6442006,0,0,1,0,1,0,0.085161964,0.914838036,0.975444096,0.024555904,0,0,0.230407524,0.769592476
EITest-Rig-EK-3rd-run,885.498263,0,0,1,0,0.99751861,0.00248139,0.328039702,0.671960298,0.839454094,0.160545906,0,0,1,0
EITest-Rig-EK-4th-run,693.4582278,0,0,1,0,1,0,0.475949367,0.524050633,0.972151899,0.027848101,0,0,1,0
EITest-Rig-EK-5th-run,531.7362069,0,0,1,0,1,0,0.298275862,0.701724138,0.968965517,0.031034483,0,0,0.74137931,0.25862069
EITest-Rig-EK-6th-run,866.3953186,0,0,1,0,1,0,0.33810143,0.66189857,0.954486346,0.045513654,0,0,0.989596879,0.010403121
EITest-Rig-EK-7th-run,216.1125065,0,0,1,0,1,0,0.063840921,0.936159079,0.968602826,0.031397174,0,0,0.202511774,0.797488226
EITest-Rig-EK-8th-run,764.0942761,0,0,1,0,1,0,0.38047138,0.61952862,0.98989899,0.01010101,0,0,1,0
pseudoDarkleech-Rig-EK-sends-CrypMIC-ransomware,816.900463,0,0,1,0,1,0,0.328703704,0.671296296,0.958333333,0.041666667,0,0,1,0
Afraidgate-Rig-EK,609.2744186,0,0.534883721,0.465116279,0,0.981395349,0.018604651,1,0,0.995348837,0.004651163,0,0,1,0
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware-first-run,214.2994262,0,0,1,0,1,0,0.059989567,0.940010433,0.848721961,0.151278039,0,0,0.200312989,0.799687011
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware-second-run,219.6976141,0,0,1,0,1,0,0.068983402,0.931016598,0.857365145,0.142634855,0,0,0.208506224,0.791493776
Afraidgate-Rig-EK-sends-Locky-ransomware,770.6674419,0,0,1,0,0.958139535,0.041860465,0.393023256,0.606976744,0.986046512,0.013953488,0,0,1,0
EITest-Rig-EK-sends-Vawtrak,655.0654206,0,0,1,0,0.641011545,0.358988455,0.485981308,0.514018692,0.973611875,0.026388125,0,0,0.987905443,0.012094557
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,199.6743295,0,0,1,0,1,0,0.044334975,0.955665025,0.969896004,0.030103996,0,0,0.159824849,0.840175151
EITest-Rig-EK-sends-CryptFile2-ransomware,788.4921466,0,0,1,0,1,0,0.340314136,0.659685864,0.979057592,0.020942408,0,0,1,0
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,244.3409091,0,0,1,0,1,0,0.066666667,0.933333333,0.745959596,0.254040404,0,0,0.224242424,0.775757576
EITest-Rig-EK-first-run,684.1804878,0,0,1,0,1,0,0.373170732,0.626829268,0.951219512,0.048780488,0,0,0.885365854,0.114634146
EITest-Rig-EK-second-run,732.5430108,0,0,1,0,1,0,0.387096774,0.612903226,0.989247312,0.010752688,0,0,1,0
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,212.3288913,0,0,1,0,1,0,0.054371002,0.945628998,0.721215352,0.278784648,0,0,0.18869936,0.81130064
traffic-from-Portuguese-malspam-attachment,919.2000489,0,0,1,0,0.68500856,0.31499144,0.335901198,0.664098802,0.847762289,0.152237711,0,0,1,0
EITest-Rig-EK-traffic,705.503268,0,0,1,0,0.883660131,0.116339869,0.433986928,0.566013072,0.91503268,0.08496732,0,0,0.994771242,0.005228758
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,199.7693127,0,0,1,0,1,0,0.059136921,0.940863079,0.984549814,0.015450186,0,0,0.183271177,0.816728823
EITest-Rig-EK-first-run,901.9746479,0,0,1,0,0.995774648,0.004225352,0.311267606,0.688732394,0.929577465,0.070422535,0,0,0.988732394,0.011267606
EITest-Rig-EK-second-run,866.7389558,0,0,1,0,1,0,0.359036145,0.640963855,0.781526104,0.218473896,0,0,1,0
EITest-Rig-EK-third-run,926.0914286,0,0,1,0,1,0,0.330057143,0.669942857,0.829485714,0.170514286,0,0,1,0
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware-first-run,269.7307125,0,0,1,0,1,0,0.073710074,0.926289926,0.862899263,0.137100737,0,0,0.248648649,0.751351351
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware-second-run,274.4810005,0,0,1,0,1,0,0.082732083,0.917267917,0.986531987,0.013468013,0,0,0.261183261,0.738816739
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware-third-run,257.3191377,0,0,1,0,1,0,0.077812829,0.922187171,0.98212408,0.01787592,0,0,0.245005258,0.754994742
EITest-Rig-EK-first-run-sends-Cerber-ransomware,231.1021036,0,0,1,0,1,0,0.064648538,0.935351462,0.980502822,0.019497178,0,0,0.212416624,0.787583376
EITest-Rig-EK-second-run-sends-Ursnif,650.8756957,0,0.481447124,0.518552876,0,0.996289425,0.003710575,0.985157699,0.014842301,0.995361781,0.004638219,0,0,0.985157699,0.014842301
EITest-Rig-EK-third-run-sends-Neutrino-malware,679.0425258,0,0.533505155,0.466494845,0,0.954896907,0.045103093,1,0,0.988402062,0.011597938,0,0,1,0
Afraidgate-Rig-EK-sends-Locky-ransomware,776.43257,0,0,1,0,1,0,0.389312977,0.610687023,0.992366412,0.007633588,0,0,1,0
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,245.6128869,0,0,1,0,1,0,0.070522577,0.929477423,0.751395231,0.248604769,0,0,0.228310502,0.771689498
EITest-Rig-EK,617.8983051,0,0,1,0,1,0,0.506779661,0.493220339,0.989830508,0.010169492,0,0,1,0
Afraidgate-Rig-EK-sends-Locky-ransomware,785.7243902,0,0,1,0,1,0,0.4,0.6,0.990243902,0.009756098,0,0,1,0
EITest-Rig-EK-first-run,789.0148699,0,0,1,0,1,0,0.382899628,0.617100372,0.985130112,0.014869888,0,0,1,0
EITest-Rig-EK-second-run,794.0876494,0,0,1,0,1,0,0.374501992,0.625498008,0.988047809,0.011952191,0,0,1,0
EITest-Rig-EK-third-run,747.0520231,0,0,1,0,1,0,0.413294798,0.586705202,0.971098266,0.028901734,0,0,1,0
pseudoDarkleech-Rig-EK-first-run,288.983428,0,0,1,0,1,0,0.080492424,0.919507576,0.963541667,0.036458333,0,0,0.272727273,0.727272727
pseudoDarkleech-Rig-EK-second-run,255.6609658,0,0,1,0,1,0,0.062877264,0.937122736,0.848591549,0.151408451,0,0,0.228873239,0.771126761
pseudoDarkleech-Rig-EK-third-run,275.0058508,0,0,1,0,1,0,0.071184788,0.928815212,0.970745978,0.029254022,0,0,0.25207216,0.74792784
Sundown-EK-sends-Locky-ransomware,862.4988814,0,0,1,0,1,0,0.337807606,0.662192394,0.975391499,0.024608501,0,0,1,0
EITest-Rig-EK-sends-CryptFile2-ransomware,607.4918478,0,0.486413043,0.513586957,0,0.989130435,0.010869565,1,0,0.991847826,0.008152174,0,0,1,0
pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,289.4707197,0,0.194903889,0.805096111,0,0.998658918,0.001341082,0.313366115,0.686633885,0.880196692,0.119803308,0,0,0.313366115,0.686633885
EITest-Rig-EK-first-run,790.0403877,0,0,1,0,1,0,0.355411955,0.644588045,0.924071082,0.075928918,0,0,0.996768982,0.003231018
EITest-Rig-EK-second-run,944.8901378,0,0,1,0,1,0,0.288252357,0.711747643,0.840464104,0.159535896,0,0,1,0
EITest-Rig-EK-1st-run,951.8103592,0,0,1,0,1,0,0.306042885,0.693957115,0.851294904,0.148705096,0,0,1,0
EITest-Rig-EK-2nd-run,835.9556452,0,0,1,0,1,0,0.338709677,0.661290323,0.975806452,0.024193548,0,0,1,0
EITest-Rig-EK-3rd-run,942.5160745,0,0,1,0,1,0,0.288776086,0.711223914,0.861816131,0.138183869,0,0,1,0
EITest-Rig-EK-4th-run,936.4438596,0,0,1,0,0.94502924,0.05497076,0.303508772,0.696491228,0.877192982,0.122807018,0,0,1,0
EITest-Rig-EK-5th-run,858.0634225,0,0,1,0,1,0,0.380535055,0.619464945,0.857472325,0.142527675,0,0,1,0
EITest-Rig-EK-6th-run,898.460274,0,0,1,0,1,0,0.334246575,0.665753425,0.931506849,0.068493151,0,0,1,0
EITest-Rig-EK-7th-run,877.8009592,0,0,1,0,1,0,0.354916067,0.645083933,0.932853717,0.067146283,0,0,1,0
EITest-Rig-EK-8th-run,909.7751553,0,0,1,0,1,0,0.310559006,0.689440994,0.920496894,0.079503106,0,0,0.990062112,0.009937888
pseudoDarkleech-Rig-EK-sends-Cerber-1st-run,244.1580547,0,0,1,0,0.893110436,0.106889564,0.064336373,0.935663627,0.718844985,0.281155015,0,0,0.222391084,0.777608916
pseudoDarkleech-Rig-EK-sends-Cerber-2nd-run,263.3668959,0,0,1,0,1,0,0.078094303,0.921905697,0.821218075,0.178781925,0,0,0.250491159,0.749508841
pseudoDarkleech-Rig-EK-sends-Cerber-3rd-run,291.105314,0,0,1,0,1,0,0.08115942,0.91884058,0.710144928,0.289855072,0,0,0.274879227,0.725120773
pseudoDarkleech-Rig-EK-sends-Cerber-4th-run,301.5375,0,0,1,0,1,0,0.090740741,0.909259259,0.712037037,0.287962963,0,0,0.293055556,0.706944444
pseudoDarkleech-Rig-EK-sends-Cerber-5th-run,935.3080725,0,0,1,0,1,0,0.298187809,0.701812191,0.891268534,0.108731466,0,0,1,0
pseudoDarkleech-Rig-EK-sends-Cerber-6th-run,946.9661836,0,0,1,0,1,0,0.288244767,0.711755233,0.882447665,0.117552335,0,0,1,0
pseudoDarkleech-Rig-EK-sends-Cerber-7th-run,918.6217617,0,0,1,0,1,0,0.312607945,0.687392055,0.872193437,0.127806563,0,0,1,0
